text	url	keep	topics	sentiments	topics2	sentiments2	api_sentiment
King Richard https://t.co/LwCHy90VFK	https://twitter.com/i/web/status/1466600043087945732	0	other	p			o
King Richard https://t.co/VaykDLijR8	https://twitter.com/i/web/status/1466599693639692292	0	other	p			o
Last Night In Soho King Richard  Dune  Must be one of these https://t.co/gNLQ8N3fct	https://twitter.com/i/web/status/1466598504189644802	0	other	p			o
I wish ny daddy believed in me like King Richard believed in his girls 😭	https://twitter.com/i/web/status/1466591681176870917	0	other	o			p
I was so excited when I realized King Richard is on HBO Max. Movie theaters are the last thing I want to deal with rn. https://t.co/oBVxlfcope	https://twitter.com/i/web/status/1466591669709680644	0	other	p			p
King Richard. https://t.co/Q3UN6rnSNy	https://twitter.com/i/web/status/1466588751472246784	0	other	p			o
THE POWER OF THE DOG is at an 74% audience score which is honestly not bad for the kind of film this is. But when you're up against a few films with 90%+ audience reception (BELFAST, KING RICHARD, LICORICE PIZZA), winning BP at the Oscars could be a challenge https://t.co/4KEeYckjrh	https://twitter.com/i/web/status/1466586827507351559	0	other	p			p
"Notice as soon as ""King Richard"" was released, all the disparaging stories about Richard Williams came rolling out.  They can't stand when a Black man is portrayed in a positive light. #BlackFathersMatter https://t.co/1TN1rpKZRe"	https://twitter.com/i/web/status/1466581684216745986	0	other	n			p
Damn i ain't know King Richard was on HBO max .. nigga could've been watched that	https://twitter.com/i/web/status/1466580999916118016	0	other	o			n
Will Smith fica em 2° lugar por sua performance em #KingRichard (Vencedor: Andrew Garfiel; Tick, Tick...Boom!) https://t.co/PEJ0ZZwRZg	https://twitter.com/i/web/status/1466577217891278849	0	other	o			o
#VeryStylishOrdinaryPeople  “A win doesn't feel as good as a loss feels bad, and the good feeling doesn't last long as the bad. Not even close.” ― #AndreAgassi  #FridayMorning #Quotes #FridayFeeling #Grizzlies #Memphis #NBATwitter #Tennis #KingRichard #JAMorant #Forgive #VSOP	https://twitter.com/i/web/status/1466576669238562818	0	other	o			n
Astonishing Historical Fiction  Not once, but twice in his minority, young King Richard II struggled to save his crown. His enemies unwittingly laid the foundation for their own destruction in  A KING UNDER SIEGE  by Mercedes Rochelle https://t.co/YvP50Kis9l   @authorRochelle https://t.co/NAlUB1B0eM	https://twitter.com/i/web/status/1466575420531351555	0	other	o			n
Best first viewings of Nov. 2021: Pickup on South Street (1953) Spencer (2021) Daisies (1966) Angels with Dirty Faces (1938) tick, tick...BOOM! (2021) The French Dispatch (2021) Tea and Sympathy (1956) King Richard (2021) Eye of the Devil (1966) The Harder They Fall (2021)	https://twitter.com/i/web/status/1466574994004058113	0	other	o			n
“Don’t nothing come to a sleeper, but a dream.”  #KingRichard #Motivation https://t.co/aYJGXRcQm6	https://twitter.com/i/web/status/1466574825770520584	0	other	p			o
1. Suicide Squad  2. King Richard 3. Dune https://t.co/2hFjMpvzSL	https://twitter.com/i/web/status/1466574780367265793	0	other	o			n
Best needle drop in #KingRichard was Kenny Rogers.	https://twitter.com/i/web/status/1466572651330113537	0	other	p			p
vendo king richard e: will smith oscar winner	https://twitter.com/i/web/status/1466565590860976129	0	other	p			p
*Sits down to watch King Richard*  Me: So this movie is about little Richard, right?   @ReachMeech: https://t.co/q0BBs2hmMf	https://twitter.com/i/web/status/1466565218021134338	0	other	o			o
If you don't learn anything from King Richard learn to just keep speaking it into existence!	https://twitter.com/i/web/status/1466562789175005185	0	other	p			o
Esta es su lista principal y es buena, mínimo decente o interesante, quitando red rocket -q promete- todas son Oscarizables.  Belfast  Don’t Look Up  Dune  King Richard  The Last Duel  Nightmare Alley  Red Rocket  The Tragedy of Macbeth  West Side Story	https://twitter.com/i/web/status/1466561200456622082	0	other	o			n
It's my aunts bday and my uncle don't want to take her to see King Richard cuz he's a bum (I still love him) so I guess I'm not going to bed 🙄 let me take my aunty out smh	https://twitter.com/i/web/status/1466558828904914945	0	other	n			p
Pay for our legit services in; #Econometrics #Math #Physics Biology #Essaydue #Paperwrite #Engineering #English #Casestudy #essay #homework #Onlineclass  #Religion #KingRichard #Assignment  #Chemistry #history #100DaysOfCode @best_graders	https://twitter.com/i/web/status/1466557012364328962	0	other	o			n
King Richard, The Suicide Squad &amp; Judas and the Black Messiah https://t.co/vX2IBhkn7j	https://twitter.com/i/web/status/1466554054369333253	0	other	p			n
indo de king richard https://t.co/CmFlzuVZGg	https://twitter.com/i/web/status/1466553912396169216	0	other	o			o
i thought the king richard movie was an all-black production of the richard iii shakespeare play 💀	https://twitter.com/i/web/status/1466553705478561792	0	other	o			p
#LoMasVisto #Enterate  «King Richard» - https://t.co/NKTQdhIXDX	https://twitter.com/i/web/status/1466551186002120706	0	other	o			o
On November 21, 2021 I bought #EntertainmentWeekly at #Publix. #Florida #Fall #December #December2021 #Holidays #WillSmith #KingRichard #Christmas #Christmas2021 #Thanksgiving #Thanksgiving2021 #VenusAndSerena #HappyHolidays #Photo #Twitter 👍 💯 🍃 🍂 🍁 🦃 🎄 🎾 🏆 👑 ❤ 💙 🌎 https://t.co/cgboLYpTVE	https://twitter.com/i/web/status/1466548971871088653	0	other	o			o
Pay for our legit services in; #Econometrics #Math #Physics Biology #Essaydue #Paperwrite #Engineering #English #Casestudy #essay #homework #Onlineclass  #Religion #KingRichard #Assignment  #Chemistry #history #WomenWhoCode  #100DaysOfCode	https://twitter.com/i/web/status/1466548483373027329	0	other	o			n
amei mt king richard	https://twitter.com/i/web/status/1466547750569345026	0	other	o			o
king Richard, que sabor!! https://t.co/aU9C2xr3Ke	https://twitter.com/i/web/status/1466546984609726467	0	other	o			o
In just its 3rd week of release, and despite no new wide releases this weekend, WB’s KING RICHARD will lose 648 theaters this weekend—by far the most in the Top 10.	https://twitter.com/i/web/status/1466546226661261316	0	other	n			p
"#5Stars ""Great Historical Work""  Not once, but twice in his minority, young King Richard II struggled to save his crown. His enemies unwittingly laid the foundation for their own destruction in  A KING UNDER SIEGE  by Mercedes Rochelle https://t.co/bienrM86tq   @authorRochelle https://t.co/Ktp2SALwDx"	https://twitter.com/i/web/status/1466545225808109577	0	other	o			n
King Richard was Joe Jackson without the abuse	https://twitter.com/i/web/status/1466544065193910273	0	other	p			p
This is a thread of all #KingRichard awards &amp; nominations, to be updated whenever they get nominated and/or win! @KingRichardFilm 🏆 https://t.co/XunkSsilP7	https://twitter.com/i/web/status/1466542034592747520	0	other	p			p
they got king Richard on HBO max 🙏🙏	https://twitter.com/i/web/status/1466541978485596168	0	other	p			o
After watching #KingRichard It’s time for #SerenaWilliams bio flick and I would like them to feature the #US Open 1999 semifinals with Serena and Lindsey Davenport	https://twitter.com/i/web/status/1466541377421029384	0	other	o			p
I want a @migos biopic like King Richard or Straight Outta Compton 🤔	https://twitter.com/i/web/status/1466540438748385283	0	other	o			p
"I had to watch ""King Richard"" again to see what I'm doing wrong"	https://twitter.com/i/web/status/1466537137524776966	0	other	o			n
🇺🇸TAQUILLA MIÉRCOLES🇺🇸  1️⃣ #HouseOfGucci $1,14M (25,8M) 2️⃣ #Encanto $989,6k (44,2M) 3️⃣ #GhostbustersAfterlife $951,4k (90,9M) 4️⃣ #Eternals $424,2k (152,2M) 5️⃣ #ResidentEvilWTRC $372,6k (10,2M) 6️⃣ #Clifford $202,2k (43,7M) 7️⃣ #KingRichard $191,2k (12,0M) 8️⃣ #Dune $138,3k (102,6M) https://t.co/7cxo39xAFd	https://twitter.com/i/web/status/1466536170678996995	0	other	o			o
I’m On my King Richard Shit , my nephews n son will work hard got everything n they never complain. It’s already written let’s go get it Youngins	https://twitter.com/i/web/status/1466534773451419653	0	other	o			n
National Board Of Review 3  Acteur : Will Smith, KING RICHARD Actrice : Rachel Zegler, WEST SIDE STORY 2nd Role Homme : Ciarán Hinds, BELFAST 2nd Role Femme: Aunjanue Ellis, KING RICHARD	https://twitter.com/i/web/status/1466532002153132038	0	other	p			o
If you ever thought Venus or Serena was going to a college you definitely haven’t watched King Richard. https://t.co/9a3qG1DjLj	https://twitter.com/i/web/status/1466531809152360449	0	other	o			p
King Richard was beautiful man	https://twitter.com/i/web/status/1466531173144817665	0	other	p			p
Best Director nomination for Reinaldo Marcus Green for #KingRichard! https://t.co/Cx8RLIHv5i	https://twitter.com/i/web/status/1466530417054388234	0	other	p			p
Ima be king Richard to my future son sorry not sorry you going to the league nigga	https://twitter.com/i/web/status/1466522029956513798	0	other	p			n
anyways stream my kween  https://t.co/vFSfNLTIUG	https://twitter.com/i/web/status/1466520446862434305	0	other	p			o
1) King Richard 2) Zack Snyders Justice League 3) Dune https://t.co/MQEbdHWIg4	https://twitter.com/i/web/status/1466520049682948103	0	other	o			p
Judas And The Black Messiah  A Quiet Place Part 2   King Richard https://t.co/HmwixJ88ht	https://twitter.com/i/web/status/1466516024115687427	0	other	o			o
ZSJL,  Judas and the black messiah King Richard https://t.co/yMWTMaIuAP	https://twitter.com/i/web/status/1466515902434791427	0	other	p			o
2019 B.R.A.G. Medallion Honoree Not once, but twice in his minority, young King Richard II struggled to save his crown. His enemies unwittingly laid the foundation for their own destruction in  A KING UNDER SIEGE by Mercedes Rochelle https://t.co/6E4Kv0QPMj #KU @authorRochelle https://t.co/WQigLbUaGG	https://twitter.com/i/web/status/1466515038156427268	0	other	o			n
Halloween Kills Shang Chi King Richard   soon to be….. SPIDER-MAN NO WAY HOME https://t.co/ZjSk43oJxD	https://twitter.com/i/web/status/1466512337486155778	0	other	o			n
"(Immediately opens Spotify to play ""Big Willie Style"")  #KingRichard https://t.co/EQHicgUPJa"	https://twitter.com/i/web/status/1466512164957536257	0	other	o			p
Author @mwagmangeller's #books include Women of Means, Women Who Launch &amp; Still I Rise; she discusses writing about famous, notorious &amp; celebrated #women: #MayaAngelou, Patty Hearst, Mrs. Gandhi &amp; many more + recommendations: #KingRichard &amp; @BelfastMovie https://t.co/1uYNgF67dv	https://twitter.com/i/web/status/1466511672806285312	0	other	o			p
Great cover considering both stories had similar themes of determination &amp; shaping the youth for success in sports @SaniyyaSidney #KingRichard https://t.co/CGmDlX65uj	https://twitter.com/i/web/status/1466511511870976001	0	other	p			p
Lista de melhores filmes de acordo com o National Border of Review (em ordem alfabética):  - Belfast - Don’t Look Up - Dune - King Richard - The Last Duel - Nightmare Alley - Red Rocket - The Tragedy of Macbeth - West Side Story https://t.co/nRCVLojXVf	https://twitter.com/i/web/status/1466510579452030982	0	other	o			n
El NATIONAL BOARD OF REVIEW anuncia ganadores 🏆 Actor: Will Smith  Actriz: Rachel Zegler TOP 10 2021 👇 Belfast, Don't look up, Duna, King Richard, Licorice Pizza, El ultimo duelo, Nightmare Alley, Red rocket, La tragedia de Macbeth y West Side Story. #MancandyAtTheMovies 🤴🎥 https://t.co/up0KPGBVa7	https://twitter.com/i/web/status/1466510050390806529	0	other	o			p
Anyway...let me watch King Richard 🎾	https://twitter.com/i/web/status/1466508829881999367	0	other	o			o
"Da vida Will Smith a ""King Richard"", patriarca del mundo del tenis.  #WillSmith #KingRichard #Cine #PróximamenteEnCines https://t.co/DD16t9mAjM"	https://twitter.com/i/web/status/1466508731533905929	0	other	o			o
y'all think lavar ball saw king richard?	https://twitter.com/i/web/status/1466507767523463172	0	other	o			o
Will Smith (King Richard) gana el premio de la National Board of Review al mejor actor. https://t.co/WCbVETAH1E	https://twitter.com/i/web/status/1466505384407957510	0	other	o			o
Wait so King Richard was mostly centered around Venus ?? And I love them both but we all know Serena was that girl!!!!!!!!!!	https://twitter.com/i/web/status/1466505212831674379	0	other	p	rev	o	p
king richard merecia tanto sabe... https://t.co/tTWV2VtpnU	https://twitter.com/i/web/status/1466504771293138951	0	other	o			o
i guess wss , belfast and king richard are locked https://t.co/UbzJv69fs0	https://twitter.com/i/web/status/1466498861036445702	0	other	p			o
Las mejores películas del 2021 según the National Board of Review (@NBRfilm) ✨🎬  -Belfast -Don’t Look Up -Dune -King Richard -Licorice Pizza -The Last Duel -Nightmare Alley -Red Rocket -The Tragedy of Macbeth -West Side Story	https://twitter.com/i/web/status/1466497182962434051	0	other	o			n
#Dontlookup entre las 10 mejores películas del año en los Nacional Board of review awards:  Licorice Pizza (ganador) Belfast Don’t Look Up Dune King Richard The Last Duel Nightmare Alley Red Rocket The Tragedy of Macbeth West Side Story  #NBRAwards https://t.co/vnmYrydRsI	https://twitter.com/i/web/status/1466495061437206534	0	other	o			n
Licorice Pizza, King Richard, The Tragedy of Macbeth y A Hero, dobles ganadores del @NBRfilm   https://t.co/M5NB002Xn7	https://twitter.com/i/web/status/1466494626043416582	0	other	o			n
